374, 62.44, validation
375, 71.73, training
375, 66.97, validation
376, 71.73, training
376, 59.28, validation
377, 71.54, training
377, 66.97, validation
378, 71.54, training
378, 64.71, validation
379, 71.35, training
379, 62.90, validation
380, 72.12, training
380, 65.16, validation
381, 72.12, training
381, 66.52, validation
382, 72.50, training
382, 58.37, validation
383, 72.31, training
383, 62.90, validation
384, 72.31, training
384, 63.35, validation
385, 71.54, training
385, 64.25, validation
386, 74.23, training
386, 62.90, validation
387, 72.31, training
387, 66.52, validation
388, 71.15, training
388, 61.99, validation
389, 70.77, training
389, 61.09, validation
390, 73.08, training
390, 66.06, validation
391, 71.15, training
391, 61.09, validation
392, 73.85, training
392, 62.44, validation
393, 73.27, training
393, 61.99, validation
394, 73.65, training
394, 64.25, validation
395, 73.85, training
395, 64.25, validation
396, 71.73, training
396, 63.80, validation
397, 73.27, training
397, 59.73, validation
398, 71.92, training
398, 64.25, validation
399, 73.08, training
399, 66.06, validation
400, 73.65, training
400, 63.35, validation
401, 73.46, training
401, 64.71, validation
402, 73.46, training
402, 61.09, validation
403, 72.31, training
403, 60.63, validation
404, 73.27, training
404, 67.87, validation
405, 73.27, training
405, 62.90, validation
406, 73.65, training
406, 62.90, validation
407, 73.27, training
407, 63.35, validation
408, 72.50, training
408, 66.97, validation
409, 72.50, training
409, 65.61, validation
410, 72.88, training
410, 62.90, validation
411, 73.46, training
411, 62.90, validation
412, 73.27, training
412, 65.61, validation
413, 73.08, training
413, 64.71, validation
414, 73.08, training
414, 64.25, validation
415, 73.65, training
415, 61.99, validation
416, 73.46, training
416, 63.35, validation
417, 72.31, training
417, 64.71, validation
418, 74.04, training
418, 65.16, validation
419, 71.54, training
419, 65.16, validation
420, 72.69, training
420, 57.92, validation
421, 75.19, training
421, 66.52, validation
422, 74.42, training
422, 62.44, validation
423, 73.46, training
423, 65.61, validation
424, 73.65, training
424, 66.06, validation
425, 73.08, training
425, 66.97, validation
426, 74.42, training
426, 63.35, validation
427, 72.31, training
427, 65.16, validation
428, 74.42, training
428, 65.16, validation
429, 75.19, training
429, 58.82, validation
430, 72.50, training
